id_estacion,hour,weekNumber,dayOfWeek,lat,long,num_bikes_available
193.0,11,38,0,-34.5908626,-58.4061652,0.0
193.0,11,38,1,-34.5908626,-58.4061652,0.0
193.0,11,38,2,-34.5908626,-58.4061652,1.0
193.0,11,38,3,-34.5908626,-58.4061652,0.0
193.0,11,38,4,-34.5908626,-58.4061652,0.0
193.0,11,38,5,-34.5908626,-58.4061652,0.0
193.0,11,38,6,-34.5908626,-58.4061652,0.0
193.0,12,38,0,-34.5908626,-58.4061652,1.0
193.0,12,38,1,-34.5908626,-58.4061652,0.0
193.0,12,38,2,-34.5908626,-58.4061652,0.0
193.0,12,38,3,-34.5908626,-58.4061652,0.0
193.0,12,38,4,-34.5908626,-58.4061652,0.0
193.0,12,38,5,-34.5908626,-58.4061652,0.0
193.0,13,38,0,-34.5908626,-58.4061652,0.0
193.0,13,38,1,-34.5908626,-58.4061652,0.0
193.0,13,38,2,-34.5908626,-58.4061652,0.0
193.0,13,38,3,-34.5908626,-58.4061652,0.0
193.0,13,38,4,-34.5908626,-58.4061652,0.0
193.0,13,38,5,-34.5908626,-58.4061652,0.0
193.0,14,38,0,-34.5908626,-58.4061652,0.0
193.0,14,38,1,-34.5908626,-58.4061652,0.0
193.0,14,38,2,-34.5908626,-58.4061652,0.0
193.0,14,38,3,-34.5908626,-58.4061652,0.0
193.0,14,38,4,-34.5908626,-58.4061652,0.0
193.0,14,38,5,-34.5908626,-58.4061652,0.0
193.0,15,38,0,-34.5908626,-58.4061652,0.0
193.0,15,38,1,-34.5908626,-58.4061652,0.0
193.0,15,38,2,-34.5908626,-58.4061652,0.0
193.0,15,38,3,-34.5908626,-58.4061652,1.0
193.0,15,38,4,-34.5908626,-58.4061652,0.0
193.0,15,38,5,-34.5908626,-58.4061652,0.0
193.0,16,38,0,-34.5908626,-58.4061652,0.0
193.0,16,38,1,-34.5908626,-58.4061652,0.0
193.0,16,38,2,-34.5908626,-58.4061652,0.0
193.0,16,38,3,-34.5908626,-58.4061652,0.0
193.0,16,38,4,-34.5908626,-58.4061652,1.0
193.0,16,38,5,-34.5908626,-58.4061652,0.0
193.0,17,38,0,-34.5908626,-58.4061652,0.0
193.0,17,38,1,-34.5908626,-58.4061652,0.0
193.0,17,38,2,-34.5908626,-58.4061652,0.0
193.0,17,38,3,-34.5908626,-58.4061652,0.0
193.0,17,38,4,-34.5908626,-58.4061652,0.0
193.0,17,38,5,-34.5908626,-58.4061652,0.0
193.0,18,38,0,-34.5908626,-58.4061652,0.0
193.0,18,38,1,-34.5908626,-58.4061652,0.0
193.0,18,38,2,-34.5908626,-58.4061652,0.0
193.0,18,38,3,-34.5908626,-58.4061652,0.0
193.0,18,38,4,-34.5908626,-58.4061652,0.0
193.0,18,38,5,-34.5908626,-58.4061652,0.0
193.0,19,38,0,-34.5908626,-58.4061652,0.0
193.0,19,38,1,-34.5908626,-58.4061652,0.0
193.0,19,38,2,-34.5908626,-58.4061652,0.0
193.0,19,38,3,-34.5908626,-58.4061652,0.0
193.0,19,38,4,-34.5908626,-58.4061652,0.0
193.0,19,38,5,-34.5908626,-58.4061652,2.0
193.0,20,38,0,-34.5908626,-58.4061652,0.0
193.0,20,38,1,-34.5908626,-58.4061652,0.0
193.0,20,38,2,-34.5908626,-58.4061652,0.0
193.0,20,38,3,-34.5908626,-58.4061652,0.0
193.0,20,38,4,-34.5908626,-58.4061652,1.0
193.0,20,38,5,-34.5908626,-58.4061652,0.0
193.0,21,38,0,-34.5908626,-58.4061652,0.0
193.0,21,38,1,-34.5908626,-58.4061652,0.0
193.0,21,38,2,-34.5908626,-58.4061652,0.0
193.0,21,38,3,-34.5908626,-58.4061652,0.0
193.0,21,38,4,-34.5908626,-58.4061652,1.0
193.0,21,38,5,-34.5908626,-58.4061652,1.0
193.0,22,38,0,-34.5908626,-58.4061652,0.0
193.0,22,38,1,-34.5908626,-58.4061652,0.0
193.0,22,38,2,-34.5908626,-58.4061652,1.0
193.0,22,38,3,-34.5908626,-58.4061652,0.0
193.0,22,38,4,-34.5908626,-58.4061652,0.0
193.0,22,38,5,-34.5908626,-58.4061652,3.0
193.0,23,38,0,-34.5908626,-58.4061652,0.0
193.0,23,38,1,-34.5908626,-58.4061652,0.0
193.0,23,38,2,-34.5908626,-58.4061652,0.0
193.0,23,38,3,-34.5908626,-58.4061652,0.0
193.0,23,38,4,-34.5908626,-58.4061652,0.0
193.0,23,38,5,-34.5908626,-58.4061652,1.0
194.0,0,38,0,-34.6060758,-58.4224635,1.0
194.0,0,38,1,-34.6060758,-58.4224635,1.0
194.0,0,38,2,-34.6060758,-58.4224635,1.0
194.0,0,38,3,-34.6060758,-58.4224635,2.0
194.0,0,38,4,-34.6060758,-58.4224635,0.0
194.0,0,38,5,-34.6060758,-58.4224635,1.0
194.0,0,38,6,-34.6060758,-58.4224635,2.0
194.0,1,38,0,-34.6060758,-58.4224635,1.0
194.0,1,38,1,-34.6060758,-58.4224635,1.0
194.0,1,38,2,-34.6060758,-58.4224635,1.0
194.0,1,38,3,-34.6060758,-58.4224635,0.0
194.0,1,38,4,-34.6060758,-58.4224635,1.0
194.0,1,38,5,-34.6060758,-58.4224635,1.0
194.0,1,38,6,-34.6060758,-58.4224635,2.0
194.0,2,38,0,-34.6060758,-58.4224635,0.0
194.0,2,38,1,-34.6060758,-58.4224635,1.0
194.0,2,38,2,-34.6060758,-58.4224635,1.0
194.0,2,38,3,-34.6060758,-58.4224635,0.0
194.0,2,38,4,-34.6060758,-58.4224635,3.0
194.0,2,38,5,-34.6060758,-58.4224635,1.0
194.0,2,38,6,-34.6060758,-58.4224635,1.0
194.0,3,38,0,-34.6060758,-58.4224635,0.0
194.0,3,38,1,-34.6060758,-58.4224635,1.0
194.0,3,38,2,-34.6060758,-58.4224635,2.0
194.0,3,38,3,-34.6060758,-58.4224635,0.0
194.0,3,38,4,-34.6060758,-58.4224635,2.0
194.0,3,38,5,-34.6060758,-58.4224635,1.0
194.0,3,38,6,-34.6060758,-58.4224635,2.0
194.0,4,38,0,-34.6060758,-58.4224635,1.0
194.0,4,38,1,-34.6060758,-58.4224635,1.0
194.0,4,38,2,-34.6060758,-58.4224635,2.0
194.0,4,38,3,-34.6060758,-58.4224635,1.0
194.0,4,38,4,-34.6060758,-58.4224635,2.0
194.0,4,38,5,-34.6060758,-58.4224635,1.0
194.0,4,38,6,-34.6060758,-58.4224635,3.0
194.0,5,38,0,-34.6060758,-58.4224635,2.0
194.0,5,38,1,-34.6060758,-58.4224635,3.0
194.0,5,38,2,-34.6060758,-58.4224635,2.0
194.0,5,38,3,-34.6060758,-58.4224635,4.0
194.0,5,38,4,-34.6060758,-58.4224635,3.0
194.0,5,38,5,-34.6060758,-58.4224635,1.0
194.0,5,38,6,-34.6060758,-58.4224635,1.0
194.0,6,38,0,-34.6060758,-58.4224635,2.0
194.0,6,38,1,-34.6060758,-58.4224635,2.0
194.0,6,38,2,-34.6060758,-58.4224635,0.0
194.0,6,38,3,-34.6060758,-58.4224635,2.0
194.0,6,38,4,-34.6060758,-58.4224635,2.0
194.0,6,38,5,-34.6060758,-58.4224635,1.0
194.0,6,38,6,-34.6060758,-58.4224635,4.0
194.0,7,38,0,-34.6060758,-58.4224635,0.0
194.0,7,38,1,-34.6060758,-58.4224635,1.0
194.0,7,38,2,-34.6060758,-58.4224635,0.0
194.0,7,38,3,-34.6060758,-58.4224635,0.0
194.0,7,38,4,-34.6060758,-58.4224635,0.0
194.0,7,38,5,-34.6060758,-58.4224635,2.0
194.0,7,38,6,-34.6060758,-58.4224635,6.0
194.0,8,38,0,-34.6060758,-58.4224635,1.0
194.0,8,38,1,-34.6060758,-58.4224635,1.0
194.0,8,38,2,-34.6060758,-58.4224635,1.0
194.0,8,38,3,-34.6060758,-58.4224635,0.0
194.0,8,38,4,-34.6060758,-58.4224635,0.0
194.0,8,38,5,-34.6060758,-58.4224635,2.0
194.0,8,38,6,-34.6060758,-58.4224635,4.0
194.0,9,38,0,-34.6060758,-58.4224635,0.0
194.0,9,38,1,-34.6060758,-58.4224635,1.0
194.0,9,38,2,-34.6060758,-58.4224635,0.0
194.0,9,38,3,-34.6060758,-58.4224635,0.0
194.0,9,38,4,-34.6060758,-58.4224635,0.0
194.0,9,38,5,-34.6060758,-58.4224635,2.0
194.0,9,38,6,-34.6060758,-58.4224635,2.0
194.0,10,38,0,-34.6060758,-58.4224635,0.0
194.0,10,38,1,-34.6060758,-58.4224635,1.0
194.0,10,38,2,-34.6060758,-58.4224635,0.0
194.0,10,38,3,-34.6060758,-58.4224635,0.0
194.0,10,38,4,-34.6060758,-58.4224635,1.0
194.0,10,38,5,-34.6060758,-58.4224635,1.0
194.0,10,38,6,-34.6060758,-58.4224635,0.0
194.0,11,38,0,-34.6060758,-58.4224635,0.0
194.0,11,38,1,-34.6060758,-58.4224635,1.0
194.0,11,38,2,-34.6060758,-58.4224635,0.0
194.0,11,38,3,-34.6060758,-58.4224635,0.0
194.0,11,38,4,-34.6060758,-58.4224635,1.0
194.0,11,38,5,-34.6060758,-58.4224635,1.0
194.0,11,38,6,-34.6060758,-58.4224635,0.0
194.0,12,38,0,-34.6060758,-58.4224635,0.0
194.0,12,38,1,-34.6060758,-58.4224635,1.0
194.0,12,38,2,-34.6060758,-58.4224635,0.0
194.0,12,38,3,-34.6060758,-58.4224635,0.0
194.0,12,38,4,-34.6060758,-58.4224635,0.0
194.0,12,38,5,-34.6060758,-58.4224635,0.0
194.0,13,38,0,-34.6060758,-58.4224635,0.0
194.0,13,38,1,-34.6060758,-58.4224635,1.0
194.0,13,38,2,-34.6060758,-58.4224635,0.0
194.0,13,38,3,-34.6060758,-58.4224635,0.0
194.0,13,38,4,-34.6060758,-58.4224635,1.0
194.0,13,38,5,-34.6060758,-58.4224635,0.0
194.0,14,38,0,-34.6060758,-58.4224635,0.0
194.0,14,38,1,-34.6060758,-58.4224635,1.0
194.0,14,38,2,-34.6060758,-58.4224635,0.0
194.0,14,38,3,-34.6060758,-58.4224635,0.0
194.0,14,38,4,-34.6060758,-58.4224635,0.0
194.0,14,38,5,-34.6060758,-58.4224635,0.0
194.0,15,38,0,-34.6060758,-58.4224635,0.0
194.0,15,38,1,-34.6060758,-58.4224635,1.0
194.0,15,38,2,-34.6060758,-58.4224635,0.0
194.0,15,38,3,-34.6060758,-58.4224635,0.0
194.0,15,38,4,-34.6060758,-58.4224635,1.0
194.0,15,38,5,-34.6060758,-58.4224635,0.0
194.0,16,38,0,-34.6060758,-58.4224635,0.0
194.0,16,38,1,-34.6060758,-58.4224635,1.0
194.0,16,38,2,-34.6060758,-58.4224635,0.0
194.0,16,38,3,-34.6060758,-58.4224635,0.0
194.0,16,38,4,-34.6060758,-58.4224635,1.0
194.0,16,38,5,-34.6060758,-58.4224635,0.0
194.0,17,38,0,-34.6060758,-58.4224635,0.0
194.0,17,38,1,-34.6060758,-58.4224635,1.0
194.0,17,38,2,-34.6060758,-58.4224635,0.0
194.0,17,38,3,-34.6060758,-58.4224635,0.0
194.0,17,38,4,-34.6060758,-58.4224635,1.0
194.0,17,38,5,-34.6060758,-58.4224635,0.0
194.0,18,38,0,-34.6060758,-58.4224635,0.0
194.0,18,38,1,-34.6060758,-58.4224635,1.0
194.0,18,38,2,-34.6060758,-58.4224635,0.0
194.0,18,38,3,-34.6060758,-58.4224635,0.0
194.0,18,38,4,-34.6060758,-58.4224635,1.0
194.0,18,38,5,-34.6060758,-58.4224635,0.0
194.0,19,38,0,-34.6060758,-58.4224635,1.0
194.0,19,38,1,-34.6060758,-58.4224635,1.0
194.0,19,38,2,-34.6060758,-58.4224635,0.0
194.0,19,38,3,-34.6060758,-58.4224635,0.0
194.0,19,38,4,-34.6060758,-58.4224635,1.0
194.0,19,38,5,-34.6060758,-58.4224635,0.0
194.0,20,38,0,-34.6060758,-58.4224635,1.0
194.0,20,38,1,-34.6060758,-58.4224635,1.0
194.0,20,38,2,-34.6060758,-58.4224635,0.0
194.0,20,38,3,-34.6060758,-58.4224635,0.0
194.0,20,38,4,-34.6060758,-58.4224635,1.0
194.0,20,38,5,-34.6060758,-58.4224635,2.0
194.0,21,38,0,-34.6060758,-58.4224635,1.0
194.0,21,38,1,-34.6060758,-58.4224635,1.0
194.0,21,38,2,-34.6060758,-58.4224635,0.0
194.0,21,38,3,-34.6060758,-58.4224635,0.0
194.0,21,38,4,-34.6060758,-58.4224635,1.0
194.0,21,38,5,-34.6060758,-58.4224635,2.0
194.0,22,38,0,-34.6060758,-58.4224635,1.0
194.0,22,38,1,-34.6060758,-58.4224635,1.0
194.0,22,38,2,-34.6060758,-58.4224635,2.0
194.0,22,38,3,-34.6060758,-58.4224635,0.0
194.0,22,38,4,-34.6060758,-58.4224635,1.0
194.0,22,38,5,-34.6060758,-58.4224635,2.0
194.0,23,38,0,-34.6060758,-58.4224635,1.0
194.0,23,38,1,-34.6060758,-58.4224635,1.0
194.0,23,38,2,-34.6060758,-58.4224635,1.0
194.0,23,38,3,-34.6060758,-58.4224635,0.0
194.0,23,38,4,-34.6060758,-58.4224635,1.0
194.0,23,38,5,-34.6060758,-58.4224635,2.0
195.0,0,38,0,-34.6260785,-58.407389,0.0
195.0,0,38,1,-34.6260785,-58.407389,12.0
195.0,0,38,2,-34.6260785,-58.407389,2.0
195.0,0,38,3,-34.6260785,-58.407389,8.0
195.0,0,38,4,-34.6260785,-58.407389,0.0
195.0,0,38,5,-34.6260785,-58.407389,4.0
195.0,0,38,6,-34.6260785,-58.407389,0.0
195.0,1,38,0,-34.6260785,-58.407389,0.0
195.0,1,38,1,-34.6260785,-58.407389,12.0
195.0,1,38,2,-34.6260785,-58.407389,0.0
195.0,1,38,3,-34.6260785,-58.407389,7.0
195.0,1,38,4,-34.6260785,-58.407389,4.0
195.0,1,38,5,-34.6260785,-58.407389,9.0
195.0,1,38,6,-34.6260785,-58.407389,0.0
195.0,2,38,0,-34.6260785,-58.407389,0.0
195.0,2,38,1,-34.6260785,-58.407389,12.0
195.0,2,38,2,-34.6260785,-58.407389,0.0
195.0,2,38,3,-34.6260785,-58.407389,7.0
195.0,2,38,4,-34.6260785,-58.407389,3.0
195.0,2,38,5,-34.6260785,-58.407389,11.0
195.0,2,38,6,-34.6260785,-58.407389,3.0
195.0,3,38,0,-34.6260785,-58.407389,0.0
195.0,3,38,1,-34.6260785,-58.407389,12.0
195.0,3,38,2,-34.6260785,-58.407389,0.0
195.0,3,38,3,-34.6260785,-58.407389,7.0
195.0,3,38,4,-34.6260785,-58.407389,3.0
195.0,3,38,5,-34.6260785,-58.407389,11.0
195.0,3,38,6,-34.6260785,-58.407389,2.0
195.0,4,38,0,-34.6260785,-58.407389,0.0
195.0,4,38,1,-34.6260785,-58.407389,12.0
195.0,4,38,2,-34.6260785,-58.407389,0.0
195.0,4,38,3,-34.6260785,-58.407389,7.0
195.0,4,38,4,-34.6260785,-58.407389,3.0
195.0,4,38,5,-34.6260785,-58.407389,12.0
195.0,4,38,6,-34.6260785,-58.407389,2.0
195.0,5,38,0,-34.6260785,-58.407389,0.0
195.0,5,38,1,-34.6260785,-58.407389,12.0
195.0,5,38,2,-34.6260785,-58.407389,0.0
195.0,5,38,3,-34.6260785,-58.407389,7.0
195.0,5,38,4,-34.6260785,-58.407389,3.0
195.0,5,38,5,-34.6260785,-58.407389,13.0
195.0,5,38,6,-34.6260785,-58.407389,2.0
195.0,6,38,0,-34.6260785,-58.407389,0.0
195.0,6,38,1,-34.6260785,-58.407389,12.0
195.0,6,38,2,-34.6260785,-58.407389,0.0
195.0,6,38,3,-34.6260785,-58.407389,4.0
195.0,6,38,4,-34.6260785,-58.407389,4.0
195.0,6,38,5,-34.6260785,-58.407389,12.0
195.0,6,38,6,-34.6260785,-58.407389,2.0
195.0,7,38,0,-34.6260785,-58.407389,0.0
195.0,7,38,1,-34.6260785,-58.407389,12.0
195.0,7,38,2,-34.6260785,-58.407389,0.0
195.0,7,38,3,-34.6260785,-58.407389,1.0
195.0,7,38,4,-34.6260785,-58.407389,1.0
195.0,7,38,5,-34.6260785,-58.407389,9.0
195.0,7,38,6,-34.6260785,-58.407389,0.0
195.0,8,38,0,-34.6260785,-58.407389,0.0
195.0,8,38,1,-34.6260785,-58.407389,12.0
195.0,8,38,2,-34.6260785,-58.407389,0.0
195.0,8,38,3,-34.6260785,-58.407389,0.0
195.0,8,38,4,-34.6260785,-58.407389,1.0
195.0,8,38,5,-34.6260785,-58.407389,8.0
195.0,8,38,6,-34.6260785,-58.407389,0.0
195.0,9,38,0,-34.6260785,-58.407389,0.0
195.0,9,38,1,-34.6260785,-58.407389,12.0
195.0,9,38,2,-34.6260785,-58.407389,0.0
195.0,9,38,3,-34.6260785,-58.407389,0.0
195.0,9,38,4,-34.6260785,-58.407389,1.0
195.0,9,38,5,-34.6260785,-58.407389,8.0
195.0,9,38,6,-34.6260785,-58.407389,0.0
195.0,10,38,0,-34.6260785,-58.407389,0.0
195.0,10,38,1,-34.6260785,-58.407389,12.0
195.0,10,38,2,-34.6260785,-58.407389,0.0
195.0,10,38,3,-34.6260785,-58.407389,0.0
195.0,10,38,4,-34.6260785,-58.407389,0.0
195.0,10,38,5,-34.6260785,-58.407389,4.0
195.0,10,38,6,-34.6260785,-58.407389,0.0
195.0,11,38,0,-34.6260785,-58.407389,1.0
195.0,11,38,1,-34.6260785,-58.407389,12.0
195.0,11,38,2,-34.6260785,-58.407389,0.0
195.0,11,38,3,-34.6260785,-58.407389,0.0
195.0,11,38,4,-34.6260785,-58.407389,1.0
195.0,11,38,5,-34.6260785,-58.407389,1.0
195.0,11,38,6,-34.6260785,-58.407389,0.0
195.0,12,38,0,-34.6260785,-58.407389,2.0
195.0,12,38,1,-34.6260785,-58.407389,12.0
195.0,12,38,2,-34.6260785,-58.407389,0.0
195.0,12,38,3,-34.6260785,-58.407389,0.0
195.0,12,38,4,-34.6260785,-58.407389,0.0
195.0,12,38,5,-34.6260785,-58.407389,1.0
195.0,13,38,0,-34.6260785,-58.407389,2.0
195.0,13,38,1,-34.6260785,-58.407389,12.0
195.0,13,38,2,-34.6260785,-58.407389,0.0
195.0,13,38,3,-34.6260785,-58.407389,0.0
195.0,13,38,4,-34.6260785,-58.407389,1.0
195.0,13,38,5,-34.6260785,-58.407389,1.0
195.0,14,38,0,-34.6260785,-58.407389,4.0
195.0,14,38,1,-34.6260785,-58.407389,12.0
195.0,14,38,2,-34.6260785,-58.407389,0.0
195.0,14,38,3,-34.6260785,-58.407389,0.0
195.0,14,38,4,-34.6260785,-58.407389,0.0
195.0,14,38,5,-34.6260785,-58.407389,0.0
195.0,15,38,0,-34.6260785,-58.407389,7.0
195.0,15,38,1,-34.6260785,-58.407389,12.0
195.0,15,38,2,-34.6260785,-58.407389,0.0
195.0,15,38,3,-34.6260785,-58.407389,2.0
195.0,15,38,4,-34.6260785,-58.407389,0.0
195.0,15,38,5,-34.6260785,-58.407389,1.0
195.0,16,38,0,-34.6260785,-58.407389,7.0
195.0,16,38,1,-34.6260785,-58.407389,12.0
195.0,16,38,2,-34.6260785,-58.407389,0.0
195.0,16,38,3,-34.6260785,-58.407389,1.0
195.0,16,38,4,-34.6260785,-58.407389,1.0
195.0,16,38,5,-34.6260785,-58.407389,0.0
195.0,17,38,0,-34.6260785,-58.407389,8.0
195.0,17,38,1,-34.6260785,-58.407389,6.0
195.0,17,38,2,-34.6260785,-58.407389,0.0
195.0,17,38,3,-34.6260785,-58.407389,0.0
195.0,17,38,4,-34.6260785,-58.407389,0.0
195.0,17,38,5,-34.6260785,-58.407389,0.0
195.0,18,38,0,-34.6260785,-58.407389,11.0
195.0,18,38,1,-34.6260785,-58.407389,0.0
195.0,18,38,2,-34.6260785,-58.407389,1.0
195.0,18,38,3,-34.6260785,-58.407389,0.0
195.0,18,38,4,-34.6260785,-58.407389,0.0
195.0,18,38,5,-34.6260785,-58.407389,0.0
195.0,19,38,0,-34.6260785,-58.407389,12.0
195.0,19,38,1,-34.6260785,-58.407389,0.0
195.0,19,38,2,-34.6260785,-58.407389,1.0
195.0,19,38,3,-34.6260785,-58.407389,2.0
195.0,19,38,4,-34.6260785,-58.407389,3.0
195.0,19,38,5,-34.6260785,-58.407389,1.0
195.0,20,38,0,-34.6260785,-58.407389,12.0
195.0,20,38,1,-34.6260785,-58.407389,1.0
195.0,20,38,2,-34.6260785,-58.407389,0.0
195.0,20,38,3,-34.6260785,-58.407389,1.0
195.0,20,38,4,-34.6260785,-58.407389,7.0
195.0,20,38,5,-34.6260785,-58.407389,1.0
195.0,21,38,0,-34.6260785,-58.407389,12.0
195.0,21,38,1,-34.6260785,-58.407389,0.0
195.0,21,38,2,-34.6260785,-58.407389,1.0
195.0,21,38,3,-34.6260785,-58.407389,1.0
195.0,21,38,4,-34.6260785,-58.407389,8.0
195.0,21,38,5,-34.6260785,-58.407389,0.0
195.0,22,38,0,-34.6260785,-58.407389,12.0
195.0,22,38,1,-34.6260785,-58.407389,0.0
195.0,22,38,2,-34.6260785,-58.407389,8.0
195.0,22,38,3,-34.6260785,-58.407389,1.0
195.0,22,38,4,-34.6260785,-58.407389,7.0
195.0,22,38,5,-34.6260785,-58.407389,0.0
195.0,23,38,0,-34.6260785,-58.407389,12.0
195.0,23,38,1,-34.6260785,-58.407389,0.0
195.0,23,38,2,-34.6260785,-58.407389,8.0
195.0,23,38,3,-34.6260785,-58.407389,0.0
195.0,23,38,4,-34.6260785,-58.407389,6.0
195.0,23,38,5,-34.6260785,-58.407389,1.0
196.0,0,38,0,-34.6275351,-58.3657211,2.0
196.0,0,38,1,-34.6275351,-58.3657211,16.0
196.0,0,38,2,-34.6275351,-58.3657211,16.0
196.0,0,38,3,-34.6275351,-58.3657211,0.0
196.0,0,38,4,-34.6275351,-58.3657211,7.0
196.0,0,38,5,-34.6275351,-58.3657211,1.0
196.0,0,38,6,-34.6275351,-58.3657211,8.0
196.0,1,38,0,-34.6275351,-58.3657211,2.0
196.0,1,38,1,-34.6275351,-58.3657211,16.0
196.0,1,38,2,-34.6275351,-58.3657211,16.0
196.0,1,38,3,-34.6275351,-58.3657211,2.0
196.0,1,38,4,-34.6275351,-58.3657211,8.0
196.0,1,38,5,-34.6275351,-58.3657211,3.0
196.0,1,38,6,-34.6275351,-58.3657211,8.0
196.0,2,38,0,-34.6275351,-58.3657211,1.0
196.0,2,38,1,-34.6275351,-58.3657211,16.0
196.0,2,38,2,-34.6275351,-58.3657211,16.0
196.0,2,38,3,-34.6275351,-58.3657211,2.0
196.0,2,38,4,-34.6275351,-58.3657211,8.0
196.0,2,38,5,-34.6275351,-58.3657211,1.0
196.0,2,38,6,-34.6275351,-58.3657211,6.0
196.0,3,38,0,-34.6275351,-58.3657211,1.0
196.0,3,38,1,-34.6275351,-58.3657211,16.0
196.0,3,38,2,-34.6275351,-58.3657211,16.0
196.0,3,38,3,-34.6275351,-58.3657211,2.0
196.0,3,38,4,-34.6275351,-58.3657211,8.0
196.0,3,38,5,-34.6275351,-58.3657211,2.0
196.0,3,38,6,-34.6275351,-58.3657211,6.0
196.0,4,38,0,-34.6275351,-58.3657211,2.0
196.0,4,38,1,-34.6275351,-58.3657211,16.0
196.0,4,38,2,-34.6275351,-58.3657211,16.0
196.0,4,38,3,-34.6275351,-58.3657211,2.0
196.0,4,38,4,-34.6275351,-58.3657211,6.0
196.0,4,38,5,-34.6275351,-58.3657211,3.0
196.0,4,38,6,-34.6275351,-58.3657211,7.0
196.0,5,38,0,-34.6275351,-58.3657211,2.0
196.0,5,38,1,-34.6275351,-58.3657211,16.0
196.0,5,38,2,-34.6275351,-58.3657211,16.0
196.0,5,38,3,-34.6275351,-58.3657211,3.0
196.0,5,38,4,-34.6275351,-58.3657211,6.0
196.0,5,38,5,-34.6275351,-58.3657211,2.0
196.0,5,38,6,-34.6275351,-58.3657211,7.0
196.0,6,38,0,-34.6275351,-58.3657211,3.0
196.0,6,38,1,-34.6275351,-58.3657211,16.0
196.0,6,38,2,-34.6275351,-58.3657211,16.0
196.0,6,38,3,-34.6275351,-58.3657211,2.0
196.0,6,38,4,-34.6275351,-58.3657211,5.0
196.0,6,38,5,-34.6275351,-58.3657211,4.0
196.0,6,38,6,-34.6275351,-58.3657211,11.0
196.0,7,38,0,-34.6275351,-58.3657211,2.0
196.0,7,38,1,-34.6275351,-58.3657211,16.0
196.0,7,38,2,-34.6275351,-58.3657211,16.0
196.0,7,38,3,-34.6275351,-58.3657211,0.0
196.0,7,38,4,-34.6275351,-58.3657211,2.0
196.0,7,38,5,-34.6275351,-58.3657211,2.0
196.0,7,38,6,-34.6275351,-58.3657211,11.0
196.0,8,38,0,-34.6275351,-58.3657211,1.0
196.0,8,38,1,-34.6275351,-58.3657211,16.0
196.0,8,38,2,-34.6275351,-58.3657211,16.0
196.0,8,38,3,-34.6275351,-58.3657211,1.0
196.0,8,38,4,-34.6275351,-58.3657211,1.0
196.0,8,38,5,-34.6275351,-58.3657211,2.0
196.0,8,38,6,-34.6275351,-58.3657211,4.0
196.0,9,38,0,-34.6275351,-58.3657211,2.0
196.0,9,38,1,-34.6275351,-58.3657211,16.0
196.0,9,38,2,-34.6275351,-58.3657211,16.0
196.0,9,38,3,-34.6275351,-58.3657211,1.0
196.0,9,38,4,-34.6275351,-58.3657211,1.0
196.0,9,38,5,-34.6275351,-58.3657211,1.0
196.0,9,38,6,-34.6275351,-58.3657211,1.0
196.0,10,38,0,-34.6275351,-58.3657211,1.0
196.0,10,38,1,-34.6275351,-58.3657211,16.0
196.0,10,38,2,-34.6275351,-58.3657211,15.0
196.0,10,38,3,-34.6275351,-58.3657211,2.0
196.0,10,38,4,-34.6275351,-58.3657211,3.0
196.0,10,38,5,-34.6275351,-58.3657211,1.0
196.0,10,38,6,-34.6275351,-58.3657211,1.0
196.0,11,38,0,-34.6275351,-58.3657211,2.0
196.0,11,38,1,-34.6275351,-58.3657211,16.0
196.0,11,38,2,-34.6275351,-58.3657211,11.0
196.0,11,38,3,-34.6275351,-58.3657211,1.0
196.0,11,38,4,-34.6275351,-58.3657211,3.0
196.0,11,38,5,-34.6275351,-58.3657211,1.0
196.0,11,38,6,-34.6275351,-58.3657211,1.0
196.0,12,38,0,-34.6275351,-58.3657211,5.0
196.0,12,38,1,-34.6275351,-58.3657211,16.0
196.0,12,38,2,-34.6275351,-58.3657211,2.0
196.0,12,38,3,-34.6275351,-58.3657211,0.0
196.0,12,38,4,-34.6275351,-58.3657211,2.0
196.0,12,38,5,-34.6275351,-58.3657211,1.0
196.0,13,38,0,-34.6275351,-58.3657211,8.0
196.0,13,38,1,-34.6275351,-58.3657211,16.0
196.0,13,38,2,-34.6275351,-58.3657211,0.0
196.0,13,38,3,-34.6275351,-58.3657211,1.0
196.0,13,38,4,-34.6275351,-58.3657211,1.0
196.0,13,38,5,-34.6275351,-58.3657211,1.0
196.0,14,38,0,-34.6275351,-58.3657211,11.0
196.0,14,38,1,-34.6275351,-58.3657211,16.0
196.0,14,38,2,-34.6275351,-58.3657211,1.0
196.0,14,38,3,-34.6275351,-58.3657211,0.0
196.0,14,38,4,-34.6275351,-58.3657211,2.0
196.0,14,38,5,-34.6275351,-58.3657211,1.0
196.0,15,38,0,-34.6275351,-58.3657211,14.0
196.0,15,38,1,-34.6275351,-58.3657211,16.0
196.0,15,38,2,-34.6275351,-58.3657211,0.0
196.0,15,38,3,-34.6275351,-58.3657211,1.0
196.0,15,38,4,-34.6275351,-58.3657211,1.0
196.0,15,38,5,-34.6275351,-58.3657211,1.0
196.0,16,38,0,-34.6275351,-58.3657211,16.0
196.0,16,38,1,-34.6275351,-58.3657211,16.0
196.0,16,38,2,-34.6275351,-58.3657211,0.0
196.0,16,38,3,-34.6275351,-58.3657211,0.0
196.0,16,38,4,-34.6275351,-58.3657211,1.0
